0.0	4.849878031770033e-06
2.44081034903588e-14	5.141387907797203e-07
4.88162069807176e-14	1.761407582287662e-05
7.322431047107639e-14	5.931179858714546e-06
9.76324139614352e-14	1.1092555015130082e-05
1.22040517451794e-13	3.2794630538948363e-06
1.4644862094215278e-13	2.021966705563049e-05
1.7085672443251158e-13	-1.1852542626802996e-05
1.952648279228704e-13	1.2265948496517458e-06
2.196729314132292e-13	1.7512157658022831e-06
2.44081034903588e-13	-1.0280576377836616e-05
2.684891383939468e-13	1.1216480803030076e-05
2.9289724188430556e-13	5.327039313582187e-06
3.173053453746644e-13	-8.85011372286481e-06
3.4171344886502317e-13	-1.052747078305466e-05
3.66121552355382e-13	-8.707956066012867e-06
3.905296558457408e-13	4.36788766820887e-06
4.1493775933609956e-13	4.893861579014468e-07
4.393458628264584e-13	-4.445199988531434e-06
4.637539663168172e-13	1.5779751276311614e-05
4.88162069807176e-13	-1.0406971514836591e-05
5.125701732975348e-13	-8.35992419453719e-06
5.369782767878936e-13	1.0109987173359883e-05
5.613863802782523e-13	-8.323577653512881e-07
5.857944837686111e-13	3.236956495213973e-06
6.1020258725897e-13	7.59766756394404e-06
6.346106907493288e-13	4.295141975215085e-06
6.590187942396876e-13	9.530074236781e-06
6.834268977300463e-13	-3.1841454054153985e-06
7.078350012204051e-13	-1.0012760931350263e-05
7.32243104710764e-13	6.212985007546246e-07
7.566512082011228e-13	2.2877892901572265e-06
7.810593116914816e-13	-1.205109423584364e-05
8.054674151818403e-13	-7.536949462399155e-06
8.298755186721991e-13	9.923434286329127e-06
8.54283622162558e-13	5.6961254777426924e-06
8.786917256529168e-13	-2.221645022019124e-05
9.030998291432756e-13	-2.4683052703283748e-06
9.275079326336344e-13	-1.7297203729711372e-06
9.519160361239931e-13	1.0946305815646203e-05
9.76324139614352e-13	3.3598978758449423e-06
1.0007322431047107e-12	2.1608106799244145e-06
1.0251403465950696e-12	-2.182169311096705e-06
1.0495484500854284e-12	-1.2676187547797264e-05
1.0739565535757871e-12	1.0022126872972787e-05
1.098364657066146e-12	2.019043034332804e-05
1.1227727605565047e-12	4.955220731454012e-06
1.1471808640468635e-12	2.6551946497737917e-06
1.1715889675372222e-12	-4.466386863763634e-06
1.1959970710275811e-12	-1.5689821981297093e-06
1.22040517451794e-12	3.79192801872345e-07
1.2448132780082987e-12	4.5589273294666804e-06
1.2692213814986575e-12	9.807154489884125e-06
1.2936294849890162e-12	-6.935942472768137e-06
1.3180375884793751e-12	-6.737900833082107e-07
1.342445691969734e-12	-8.449748978682053e-06
1.3668537954600927e-12	-2.142019860709325e-05
1.3912618989504515e-12	9.215353068431939e-06
1.4156700024408102e-12	-4.4349007746969575e-06
1.4400781059311691e-12	-9.401420623970577e-07
1.464486209421528e-12	6.914506184806102e-07
1.4888943129118867e-12	3.4784250964215065e-06
1.5133024164022455e-12	7.909895428706831e-07
1.5377105198926042e-12	-1.2409912558585022e-05
1.5621186233829631e-12	4.996924091399163e-06
1.586526726873322e-12	2.984923700685612e-06
1.6109348303636807e-12	6.976279226618236e-06
1.6353429338540395e-12	6.613311577457993e-06
1.6597510373443982e-12	-2.574085578165559e-06
1.6841591408347571e-12	2.395943068911571e-07
1.708567244325116e-12	-1.4415645118356349e-06
1.7329753478154747e-12	1.1815112416756359e-05
1.7573834513058335e-12	-7.768322088721482e-07
1.7817915547961922e-12	2.2055856228378717e-06
1.8061996582865511e-12	4.324006037585004e-06
1.83060776177691e-12	-4.718106159242304e-06
1.855015865267269e-12	-6.1958104302134345e-06
1.8794239687576273e-12	-6.143879622592767e-06
1.9038320722479862e-12	-6.654502190543796e-06
1.928240175738345e-12	1.1458868173680242e-05
1.952648279228704e-12	9.630979441468631e-07
1.977056382719063e-12	-1.8386754877358874e-06
2.0014644862094213e-12	-4.601299471136547e-06
2.0258725896997802e-12	5.675661773018941e-06
